#Event  L(segment)  X(mm)  Z(mm)  T(us) 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1800 9 0.075000 0.845000 0.030000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1801 9 0.080000 0.845000 0.030000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1802 9 0.085000 0.845000 0.030000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1803 9 0.090000 0.845000 0.030000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1804 9 0.095000 0.845000 0.030000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1805 9 0.100000 0.845000 0.030000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1806 9 0.105000 0.845000 0.030000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1807 9 0.110000 0.845000 0.030000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1808 9 0.115000 0.845000 0.030000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1809 9 0.120000 0.845000 0.030000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1810 9 0.125000 0.845000 0.030000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1811 9 0.130000 0.845000 0.030000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1812 9 0.075000 0.840000 0.030000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1813 9 0.080000 0.840000 0.030000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1814 9 0.085000 0.840000 0.030000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1815 9 0.090000 0.840000 0.030000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1816 9 0.095000 0.840000 0.030000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1817 9 0.100000 0.840000 0.030000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1818 9 0.105000 0.840000 0.030000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1819 9 0.110000 0.840000 0.030000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1820 9 0.115000 0.840000 0.030000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1821 9 0.120000 0.840000 0.030000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1822 9 0.125000 0.840000 0.030000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1823 9 0.130000 0.840000 0.030000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1824 9 0.075000 0.835000 0.030000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1825 9 0.080000 0.835000 0.030000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1826 9 0.085000 0.835000 0.030000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1827 9 0.090000 0.835000 0.030000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1828 9 0.095000 0.835000 0.029000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1829 9 0.100000 0.835000 0.029000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1830 9 0.105000 0.835000 0.029000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1831 9 0.110000 0.835000 0.029000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1832 9 0.115000 0.835000 0.029000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1833 9 0.120000 0.835000 0.030000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1834 9 0.125000 0.835000 0.030000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1835 9 0.130000 0.835000 0.030000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1836 9 0.075000 0.830000 0.030000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1837 9 0.080000 0.830000 0.030000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1838 9 0.085000 0.830000 0.030000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1839 9 0.090000 0.830000 0.030000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1840 9 0.095000 0.830000 0.030000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1841 9 0.100000 0.830000 0.030000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1842 9 0.105000 0.830000 0.030000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1843 9 0.110000 0.830000 0.030000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1844 9 0.115000 0.830000 0.030000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1845 9 0.120000 0.830000 0.030000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1846 9 0.125000 0.830000 0.030000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1847 9 0.130000 0.830000 0.030000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1848 9 0.075000 0.825000 0.030000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1849 9 0.080000 0.825000 0.030000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1850 9 0.085000 0.825000 0.030000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1851 9 0.090000 0.825000 0.030000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1852 9 0.095000 0.825000 0.030000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1853 9 0.100000 0.825000 0.030000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1854 9 0.105000 0.825000 0.030000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1855 9 0.110000 0.825000 0.030000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1856 9 0.115000 0.825000 0.030000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1857 9 0.120000 0.825000 0.030000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1858 9 0.125000 0.825000 0.030000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1859 9 0.130000 0.825000 0.030000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1860 9 0.075000 0.820000 0.029000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1861 9 0.080000 0.820000 0.029000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1862 9 0.085000 0.820000 0.029000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1863 9 0.090000 0.820000 0.029000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1864 9 0.095000 0.820000 0.029000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1865 9 0.100000 0.820000 0.029000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1866 9 0.105000 0.820000 0.029000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1867 9 0.110000 0.820000 0.029000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1868 9 0.115000 0.820000 0.029000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1869 9 0.120000 0.820000 0.029000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1870 9 0.125000 0.820000 0.029000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1871 9 0.130000 0.820000 0.029000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1872 9 0.075000 0.815000 0.029000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1873 9 0.080000 0.815000 0.029000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1874 9 0.085000 0.815000 0.029000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1875 9 0.090000 0.815000 0.029000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1876 9 0.095000 0.815000 0.029000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1877 9 0.100000 0.815000 0.029000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1878 9 0.105000 0.815000 0.029000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1879 9 0.110000 0.815000 0.029000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1880 9 0.115000 0.815000 0.029000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1881 9 0.120000 0.815000 0.029000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1882 9 0.125000 0.815000 0.029000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1883 9 0.130000 0.815000 0.029000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1884 9 0.075000 0.810000 0.028000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1885 9 0.080000 0.810000 0.028000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1886 9 0.085000 0.810000 0.028000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1887 9 0.090000 0.810000 0.028000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1888 9 0.095000 0.810000 0.028000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1889 9 0.100000 0.810000 0.028000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1890 9 0.105000 0.810000 0.028000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1891 9 0.110000 0.810000 0.028000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1892 9 0.115000 0.810000 0.028000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1893 9 0.120000 0.810000 0.028000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1894 9 0.125000 0.810000 0.028000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1895 9 0.130000 0.810000 0.028000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1896 9 0.075000 0.805000 0.028000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1897 9 0.080000 0.805000 0.028000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1898 9 0.085000 0.805000 0.028000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1899 9 0.090000 0.805000 0.028000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1900 9 0.095000 0.805000 0.028000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1901 9 0.100000 0.805000 0.028000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1902 9 0.105000 0.805000 0.028000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1903 9 0.110000 0.805000 0.028000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1904 9 0.115000 0.805000 0.028000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1905 9 0.120000 0.805000 0.028000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1906 9 0.125000 0.805000 0.028000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1907 9 0.130000 0.805000 0.028000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1908 9 0.075000 0.800000 0.027000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1909 9 0.080000 0.800000 0.027000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1910 9 0.085000 0.800000 0.027000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1911 9 0.090000 0.800000 0.027000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1912 9 0.095000 0.800000 0.027000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1913 9 0.100000 0.800000 0.027000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1914 9 0.105000 0.800000 0.027000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1915 9 0.110000 0.800000 0.027000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1916 9 0.115000 0.800000 0.027000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1917 9 0.120000 0.800000 0.027000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1918 9 0.125000 0.800000 0.027000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1919 9 0.130000 0.800000 0.027000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1920 9 0.075000 0.795000 0.027000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1921 9 0.080000 0.795000 0.027000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1922 9 0.085000 0.795000 0.027000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1923 9 0.090000 0.795000 0.027000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1924 9 0.095000 0.795000 0.027000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1925 9 0.100000 0.795000 0.027000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1926 9 0.105000 0.795000 0.027000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1927 9 0.110000 0.795000 0.027000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1928 9 0.115000 0.795000 0.027000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1929 9 0.120000 0.795000 0.027000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1930 9 0.125000 0.795000 0.027000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1931 9 0.130000 0.795000 0.027000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1932 9 0.075000 0.790000 0.027000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1933 9 0.080000 0.790000 0.027000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1934 9 0.085000 0.790000 0.027000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1935 9 0.090000 0.790000 0.027000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1936 9 0.095000 0.790000 0.027000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1937 9 0.100000 0.790000 0.027000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1938 9 0.105000 0.790000 0.027000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1939 9 0.110000 0.790000 0.027000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1940 9 0.115000 0.790000 0.027000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1941 9 0.120000 0.790000 0.027000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1942 9 0.125000 0.790000 0.027000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1943 9 0.130000 0.790000 0.027000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1944 9 0.075000 0.785000 0.026000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1945 9 0.080000 0.785000 0.026000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1946 9 0.085000 0.785000 0.026000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1947 9 0.090000 0.785000 0.026000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1948 9 0.095000 0.785000 0.026000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1949 9 0.100000 0.785000 0.026000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1950 9 0.105000 0.785000 0.026000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1951 9 0.110000 0.785000 0.026000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1952 9 0.115000 0.785000 0.026000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1953 9 0.120000 0.785000 0.026000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1954 9 0.125000 0.785000 0.026000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1955 9 0.130000 0.785000 0.026000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1956 9 0.075000 0.780000 0.026000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1957 9 0.080000 0.780000 0.026000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1958 9 0.085000 0.780000 0.026000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1959 9 0.090000 0.780000 0.026000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1960 9 0.095000 0.780000 0.026000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1961 9 0.100000 0.780000 0.026000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1962 9 0.105000 0.780000 0.026000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1963 9 0.110000 0.780000 0.026000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1964 9 0.115000 0.780000 0.026000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1965 9 0.120000 0.780000 0.026000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1966 9 0.125000 0.780000 0.026000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1967 9 0.130000 0.780000 0.026000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1968 9 0.075000 0.775000 0.025000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1969 9 0.080000 0.775000 0.025000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1970 9 0.085000 0.775000 0.025000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1971 9 0.090000 0.775000 0.025000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1972 9 0.095000 0.775000 0.025000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1973 9 0.100000 0.775000 0.025000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1974 9 0.105000 0.775000 0.025000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1975 9 0.110000 0.775000 0.025000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1976 9 0.115000 0.775000 0.025000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1977 9 0.120000 0.775000 0.025000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1978 9 0.125000 0.775000 0.025000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1979 9 0.130000 0.775000 0.025000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1980 9 0.075000 0.770000 0.025000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1981 9 0.080000 0.770000 0.025000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1982 9 0.085000 0.770000 0.025000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1983 9 0.090000 0.770000 0.025000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1984 9 0.095000 0.770000 0.025000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1985 9 0.100000 0.770000 0.025000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1986 9 0.105000 0.770000 0.025000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1987 9 0.110000 0.770000 0.025000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1988 9 0.115000 0.770000 0.025000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1989 9 0.120000 0.770000 0.025000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1990 9 0.125000 0.770000 0.025000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1991 9 0.130000 0.770000 0.025000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1992 9 0.075000 0.765000 0.024000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1993 9 0.080000 0.765000 0.024000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1994 9 0.085000 0.765000 0.025000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1995 9 0.090000 0.765000 0.025000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1996 9 0.095000 0.765000 0.025000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1997 9 0.100000 0.765000 0.025000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1998 9 0.105000 0.765000 0.025000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
1999 9 0.110000 0.765000 0.025000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2000 9 0.115000 0.765000 0.025000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2001 9 0.120000 0.765000 0.025000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2002 9 0.125000 0.765000 0.024000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2003 9 0.130000 0.765000 0.024000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2004 9 0.075000 0.760000 0.024000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2005 9 0.080000 0.760000 0.024000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2006 9 0.085000 0.760000 0.024000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2007 9 0.090000 0.760000 0.024000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2008 9 0.095000 0.760000 0.024000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2009 9 0.100000 0.760000 0.024000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2010 9 0.105000 0.760000 0.024000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2011 9 0.110000 0.760000 0.024000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2012 9 0.115000 0.760000 0.024000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2013 9 0.120000 0.760000 0.024000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2014 9 0.125000 0.760000 0.024000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2015 9 0.130000 0.760000 0.024000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2016 9 0.075000 0.755000 0.024000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2017 9 0.080000 0.755000 0.024000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2018 9 0.085000 0.755000 0.024000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2019 9 0.090000 0.755000 0.024000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2020 9 0.095000 0.755000 0.024000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2021 9 0.100000 0.755000 0.024000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2022 9 0.105000 0.755000 0.024000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2023 9 0.110000 0.755000 0.024000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2024 9 0.115000 0.755000 0.024000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2025 9 0.120000 0.755000 0.024000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2026 9 0.125000 0.755000 0.024000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2027 9 0.130000 0.755000 0.024000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2028 9 0.075000 0.750000 0.023000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2029 9 0.080000 0.750000 0.023000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2030 9 0.085000 0.750000 0.023000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2031 9 0.090000 0.750000 0.023000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2032 9 0.095000 0.750000 0.023000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2033 9 0.100000 0.750000 0.023000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2034 9 0.105000 0.750000 0.023000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2035 9 0.110000 0.750000 0.023000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2036 9 0.115000 0.750000 0.023000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2037 9 0.120000 0.750000 0.023000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2038 9 0.125000 0.750000 0.023000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2039 9 0.130000 0.750000 0.023000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2040 9 0.075000 0.745000 0.023000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2041 9 0.080000 0.745000 0.023000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2042 9 0.085000 0.745000 0.023000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2043 9 0.090000 0.745000 0.023000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2044 9 0.095000 0.745000 0.023000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2045 9 0.100000 0.745000 0.023000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2046 9 0.105000 0.745000 0.023000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2047 9 0.110000 0.745000 0.023000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2048 9 0.115000 0.745000 0.023000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2049 9 0.120000 0.745000 0.023000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2050 9 0.125000 0.745000 0.023000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2051 9 0.130000 0.745000 0.023000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2052 9 0.075000 0.740000 0.022000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2053 9 0.080000 0.740000 0.022000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2054 9 0.085000 0.740000 0.022000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2055 9 0.090000 0.740000 0.022000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2056 9 0.095000 0.740000 0.022000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2057 9 0.100000 0.740000 0.022000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2058 9 0.105000 0.740000 0.022000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2059 9 0.110000 0.740000 0.022000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2060 9 0.115000 0.740000 0.022000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2061 9 0.120000 0.740000 0.022000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2062 9 0.125000 0.740000 0.022000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2063 9 0.130000 0.740000 0.022000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2064 9 0.075000 0.735000 0.022000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2065 9 0.080000 0.735000 0.022000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2066 9 0.085000 0.735000 0.022000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2067 9 0.090000 0.735000 0.022000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2068 9 0.095000 0.735000 0.022000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2069 9 0.100000 0.735000 0.022000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2070 9 0.105000 0.735000 0.022000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2071 9 0.110000 0.735000 0.022000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2072 9 0.115000 0.735000 0.022000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2073 9 0.120000 0.735000 0.022000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2074 9 0.125000 0.735000 0.022000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2075 9 0.130000 0.735000 0.022000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2076 9 0.075000 0.730000 0.022000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2077 9 0.080000 0.730000 0.022000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2078 9 0.085000 0.730000 0.022000 
